"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
11 Jul 2024 13:07:30.000,-3148.789343,4943.420885,-3121.629381,-6.326298,-3.646126,0.608429
11 Jul 2024 13:08:00.000,-3336.862031,4831.456577,-3101.462785,-6.210731,-3.817487,0.735873
11 Jul 2024 13:08:30.000,-3521.364811,4714.412970,-3077.485985,-6.088325,-3.984717,0.862417
11 Jul 2024 13:09:00.000,-3702.094421,4592.416630,-3049.728320,-5.959209,-4.147641,0.987905
11 Jul 2024 13:09:30.000,-3878.851625,4465.599281,-3018.223775,-5.823521,-4.306089,1.112183
11 Jul 2024 13:10:00.000,-4051.441429,4334.097661,-2983.010938,-5.681407,-4.459898,1.235099
11 Jul 2024 13:10:30.000,-4219.673292,4198.053379,-2944.132951,-5.533018,-4.608907,1.356502
11 Jul 2024 13:11:00.000,-4383.361336,4057.612761,-2901.637460,-5.378513,-4.752962,1.476242
11 Jul 2024 13:11:30.000,-4542.324547,3912.926707,-2855.576555,-5.218057,-4.891912,1.594172
11 Jul 2024 13:12:00.000,-4696.386984,3764.150533,-2806.006710,-5.051824,-5.025613,1.710147
11 Jul 2024 13:12:30.000,-4845.377976,3611.443811,-2752.988718,-4.879991,-5.153926,1.824025
11 Jul 2024 13:13:00.000,-4989.132321,3454.970200,-2696.587617,-4.702745,-5.276717,1.935664
11 Jul 2024 13:13:30.000,-5127.490482,3294.897270,-2636.872614,-4.520278,-5.393860,2.044929
11 Jul 2024 13:14:00.000,-5260.298765,3131.396324,-2573.916998,-4.332787,-5.505232,2.151683
11 Jul 2024 13:14:30.000,-5387.409498,2964.642203,-2507.798051,-4.140476,-5.610719,2.255796
11 Jul 2024 13:15:00.000,-5508.681199,2794.813104,-2438.596953,-3.943553,-5.710213,2.357139
11 Jul 2024 13:15:30.000,-5623.978728,2622.090379,-2366.398678,-3.742234,-5.803611,2.455587
11 Jul 2024 13:16:00.000,-5733.173441,2446.658350,-2291.291894,-3.536736,-5.890818,2.551019
11 Jul 2024 13:16:30.000,-5836.143336,2268.704106,-2213.368854,-3.327283,-5.971744,2.643318
11 Jul 2024 13:17:00.000,-5932.773185,2088.417310,-2132.725282,-3.114105,-6.046308,2.732369
11 Jul 2024 13:17:30.000,-6022.954675,1905.989997,-2049.460260,-2.897432,-6.114434,2.818063
11 Jul 2024 13:18:00.000,-6106.586524,1721.616374,-1963.676106,-2.677502,-6.176051,2.900294
11 Jul 2024 13:18:30.000,-6183.574608,1535.492608,-1875.478250,-2.454555,-6.231100,2.978960
11 Jul 2024 13:19:00.000,-6253.832071,1347.816624,-1784.975103,-2.228835,-6.279524,3.053965
11 Jul 2024 13:19:30.000,-6317.279425,1158.787891,-1692.277922,-2.000589,-6.321276,3.125214
11 Jul 2024 13:20:00.000,-6373.844650,968.607210,-1597.500672,-1.770068,-6.356314,3.192622
11 Jul 2024 13:20:30.000,-6423.463278,777.476500,-1500.759881,-1.537525,-6.384606,3.256104
11 Jul 2024 13:21:00.000,-6466.078472,585.598578,-1402.174495,-1.303215,-6.406125,3.315582
11 Jul 2024 13:21:30.000,-6501.641094,393.176947,-1301.865729,-1.067396,-6.420851,3.370984
11 Jul 2024 13:22:00.000,-6530.109765,200.415569,-1199.956911,-0.830328,-6.428773,3.422241
11 Jul 2024 13:22:30.000,-6551.450908,7.518647,-1096.573331,-0.592272,-6.429887,3.469291
11 Jul 2024 13:23:00.000,-6565.638788,-185.309591,-991.842083,-0.353488,-6.424195,3.512077
11 Jul 2024 13:23:30.000,-6572.655538,-377.865115,-885.891912,-0.114240,-6.411708,3.550545
11 Jul 2024 13:24:00.000,-6572.491180,-569.944307,-778.853052,0.125209,-6.392443,3.584648
11 Jul 2024 13:24:30.000,-6565.143635,-761.344174,-670.857069,0.364595,-6.366425,3.614346
11 Jul 2024 13:25:00.000,-6550.618728,-951.862562,-562.036700,0.603656,-6.333684,3.639602
11 Jul 2024 13:25:30.000,-6528.930186,-1141.298371,-452.525689,0.842127,-6.294260,3.660384
11 Jul 2024 13:26:00.000,-6500.099627,-1329.451762,-342.458624,1.079746,-6.248198,3.676668
11 Jul 2024 13:26:30.000,-6464.156538,-1516.124376,-231.970772,1.316252,-6.195551,3.688434
11 Jul 2024 13:27:00.000,-6421.138247,-1701.119537,-121.197907,1.551383,-6.136378,3.695667
11 Jul 2024 13:27:30.000,-6371.089888,-1884.242462,-10.276149,1.784880,-6.070747,3.698359
11 Jul 2024 13:28:00.000,-6314.064347,-2065.300472,100.658211,2.016486,-5.998730,3.696507
11 Jul 2024 13:28:30.000,-6250.122216,-2244.103187,211.468877,2.245944,-5.920407,3.690114
11 Jul 2024 13:29:00.000,-6179.331719,-2420.462732,322.019715,2.473001,-5.835867,3.679187
11 Jul 2024 13:29:30.000,-6101.768647,-2594.193937,432.174930,2.697407,-5.745201,3.663742
11 Jul 2024 13:30:00.000,-6017.516275,-2765.114530,541.799231,2.918914,-5.648510,3.643797
11 Jul 2024 13:30:30.000,-5926.665265,-2933.045332,650.758001,3.137276,-5.545900,3.619378
11 Jul 2024 13:31:00.000,-5829.313567,-3097.810447,758.917470,3.352253,-5.437483,3.590516
11 Jul 2024 13:31:30.000,-5725.566307,-3259.237447,866.144876,3.563608,-5.323379,3.557247
11 Jul 2024 13:32:00.000,-5615.535666,-3417.157547,972.308633,3.771107,-5.203711,3.519613
11 Jul 2024 13:32:30.000,-5499.340750,-3571.405783,1077.278489,3.974522,-5.078610,3.477662
11 Jul 2024 13:33:00.000,-5377.107460,-3721.821181,1180.925688,4.173628,-4.948212,3.431445
11 Jul 2024 13:33:30.000,-5248.968354,-3868.246916,1283.123126,4.368206,-4.812657,3.381021
11 Jul 2024 13:34:00.000,-5115.062497,-4010.530480,1383.745503,4.558043,-4.672092,3.326452
11 Jul 2024 13:34:30.000,-4975.535311,-4148.523834,1482.669485,4.742927,-4.526668,3.267806
11 Jul 2024 13:35:00.000,-4830.538414,-4282.083567,1579.773848,4.922657,-4.376544,3.205157
11 Jul 2024 13:35:30.000,-4680.229447,-4411.071041,1674.939633,5.097033,-4.221878,3.138581
11 Jul 2024 13:36:00.000,-4524.771896,-4535.352532,1768.050292,5.265864,-4.062839,3.068163
11 Jul 2024 13:36:30.000,-4364.334909,-4654.799366,1858.991825,5.428965,-3.899597,2.993988
11 Jul 2024 13:37:00.000,-4199.093104,-4769.288041,1947.652923,5.586156,-3.732325,2.916149
11 Jul 2024 13:37:30.000,-4029.226375,-4878.700354,2033.925094,5.737265,-3.561203,2.834743
11 Jul 2024 13:38:00.000,-3854.919699,-4982.923514,2117.702803,5.882125,-3.386412,2.749869
11 Jul 2024 13:38:30.000,-3676.362926,-5081.850255,2198.883589,6.020579,-3.208139,2.661632
11 Jul 2024 13:39:00.000,-3493.750579,-5175.378940,2277.368197,6.152472,-3.026574,2.570142
11 Jul 2024 13:39:30.000,-3307.281634,-5263.413665,2353.060696,6.277662,-2.841908,2.475511
11 Jul 2024 13:40:00.000,-3117.159299,-5345.864355,2425.868595,6.396009,-2.654337,2.377855
11 Jul 2024 13:40:30.000,-2923.590790,-5422.646843,2495.702956,6.507386,-2.464061,2.277295
11 Jul 2024 13:41:00.000,-2726.787097,-5493.682953,2562.478492,6.611669,-2.271279,2.173954
11 Jul 2024 13:41:30.000,-2526.962759,-5558.900565,2626.113674,6.708744,-2.076195,2.067959
11 Jul 2024 13:42:00.000,-2324.335631,-5618.233684,2686.530819,6.798504,-1.879014,1.959440
11 Jul 2024 13:42:30.000,-2119.126654,-5671.622497,2743.656183,6.880851,-1.679943,1.848530
11 Jul 2024 13:43:00.000,-1911.559623,-5719.013433,2797.420052,6.955693,-1.479190,1.735364
11 Jul 2024 13:43:30.000,-1701.860951,-5760.359223,2847.756824,7.022947,-1.276968,1.620080
11 Jul 2024 13:44:00.000,-1490.259417,-5795.618946,2894.605097,7.082539,-1.073488,1.502821
11 Jul 2024 13:44:30.000,-1276.985917,-5824.758078,2937.907747,7.134401,-0.868964,1.383729
11 Jul 2024 13:45:00.000,-1062.273202,-5847.748519,2977.611996,7.178478,-0.663611,1.262952
11 Jul 2024 13:45:30.000,-846.355613,-5864.568620,3013.669477,7.214719,-0.457644,1.140636
11 Jul 2024 13:46:00.000,-629.468823,-5875.203190,3046.036290,7.243085,-0.251279,1.016932
11 Jul 2024 13:46:30.000,-411.849576,-5879.643498,3074.673043,7.263545,-0.044729,0.891991
11 Jul 2024 13:47:00.000,-193.735437,-5877.887267,3099.544902,7.276075,0.161788,0.765965
11 Jul 2024 13:47:30.000,24.635460,-5869.938672,3120.621619,7.280660,0.368059,0.639007
11 Jul 2024 13:48:00.000,243.024660,-5855.808329,3137.877574,7.277295,0.573869,0.511273
11 Jul 2024 13:48:30.000,461.193641,-5835.513289,3151.291807,7.265980,0.779003,0.382918
11 Jul 2024 13:49:00.000,678.904066,-5809.077017,3160.848043,7.246727,0.983249,0.254100
11 Jul 2024 13:49:30.000,895.918052,-5776.529377,3166.534718,7.219555,1.186393,0.124974
11 Jul 2024 13:50:00.000,1111.998431,-5737.906595,3168.344996,7.184492,1.388223,-0.004301
11 Jul 2024 13:50:30.000,1326.909015,-5693.251220,3166.276774,7.141575,1.588531,-0.133566
11 Jul 2024 13:51:00.000,1540.414858,-5642.612062,3160.332679,7.090851,1.787107,-0.262666
11 Jul 2024 13:51:30.000,1752.282511,-5586.044143,3150.520068,7.032372,1.983747,-0.391441
11 Jul 2024 13:52:00.000,1962.280269,-5523.608619,3136.851007,6.966202,2.178247,-0.519736
11 Jul 2024 13:52:30.000,2170.178418,-5455.372721,3119.342258,6.892411,2.370406,-0.647395
11 Jul 2024 13:53:00.000,2375.749474,-5381.409679,3098.015254,6.811076,2.560024,-0.774261
11 Jul 2024 13:53:30.000,2578.768425,-5301.798654,3072.896078,6.722285,2.746906,-0.900180
11 Jul 2024 13:54:00.000,2779.012976,-5216.624651,3044.015433,6.626133,2.930857,-1.025000
11 Jul 2024 13:54:30.000,2976.263786,-5125.978442,3011.408604,6.522720,3.111688,-1.148567
11 Jul 2024 13:55:00.000,3170.304715,-5029.956472,2975.115418,6.412160,3.289210,-1.270732
11 Jul 2024 13:55:30.000,3360.923053,-4928.660753,2935.180199,6.294568,3.463240,-1.391345
11 Jul 2024 13:56:00.000,3547.909758,-4822.198769,2891.651709,6.170072,3.633598,-1.510259
11 Jul 2024 13:56:30.000,3731.059678,-4710.683354,2844.583096,6.038805,3.800107,-1.627329
11 Jul 2024 13:57:00.000,3910.171779,-4594.232586,2794.031828,5.900908,3.962593,-1.742412
11 Jul 2024 13:57:30.000,4085.049356,-4472.969665,2740.059630,5.756529,4.120889,-1.855368
11 Jul 2024 13:58:00.000,4255.500257,-4347.022788,2682.732407,5.605823,4.274830,-1.966058
11 Jul 2024 13:58:30.000,4421.337098,-4216.525024,2622.120169,5.448953,4.424255,-2.074347
11 Jul 2024 13:59:00.000,4582.377468,-4081.614174,2558.296950,5.286087,4.569010,-2.180101
11 Jul 2024 13:59:30.000,4738.444140,-3942.432631,2491.340714,5.117403,4.708944,-2.283193
11 Jul 2024 14:00:00.000,4889.365270,-3799.127228,2421.333262,4.943082,4.843910,-2.383495
11 Jul 2024 14:00:30.000,5034.974583,-3651.849085,2348.360130,4.763314,4.973770,-2.480885
11 Jul 2024 14:01:00.000,5175.111558,-3500.753448,2272.510485,4.578292,5.098388,-2.575243
11 Jul 2024 14:01:30.000,5309.621601,-3345.999530,2193.877022,4.388219,5.217634,-2.666454
11 Jul 2024 14:02:00.000,5438.356219,-3187.750350,2112.555851,4.193299,5.331385,-2.754405
11 Jul 2024 14:02:30.000,5561.173180,-3026.172561,2028.646383,3.993744,5.439522,-2.838989
11 Jul 2024 14:03:00.000,5677.936677,-2861.436286,1942.251219,3.789771,5.541933,-2.920101
11 Jul 2024 14:03:30.000,5788.517482,-2693.714943,1853.476020,3.581602,5.638509,-2.997642
11 Jul 2024 14:04:00.000,5892.793098,-2523.185063,1762.429384,3.369463,5.729152,-3.071515
11 Jul 2024 14:04:30.000,5990.647898,-2350.026110,1669.222714,3.153586,5.813766,-3.141629
11 Jul 2024 14:05:00.000,6081.973258,-2174.420289,1573.970076,2.934207,5.892262,-3.207899
11 Jul 2024 14:05:30.000,6166.667680,-1996.552361,1476.788065,2.711564,5.964560,-3.270241
11 Jul 2024 14:06:00.000,6244.636908,-1816.609447,1377.795657,2.485901,6.030583,-3.328579
11 Jul 2024 14:06:30.000,6315.794034,-1634.780837,1277.114067,2.257465,6.090262,-3.382842
11 Jul 2024 14:07:00.000,6380.059600,-1451.257792,1174.866603,2.026506,6.143535,-3.432960
11 Jul 2024 14:07:30.000,6437.361694,-1266.233347,1071.178518,1.793276,6.190347,-3.478873
11 Jul 2024 14:08:00.000,6487.636030,-1079.902109,966.176853,1.558032,6.230647,-3.520523
11 Jul 2024 14:08:30.000,6530.826034,-892.460052,859.990288,1.321031,6.264395,-3.557858
11 Jul 2024 14:09:00.000,6566.882910,-704.104309,752.748976,1.082533,6.291554,-3.590832
11 Jul 2024 14:09:30.000,6595.765694,-515.032966,644.584391,0.842802,6.312097,-3.619403
11 Jul 2024 14:10:00.000,6617.441305,-325.444849,535.629154,0.602099,6.326003,-3.643537
11 Jul 2024 14:10:30.000,6631.884584,-135.539316,426.016881,0.360690,6.333257,-3.663201
11 Jul 2024 14:11:00.000,6639.078321,54.483948,315.882010,0.118841,6.333851,-3.678373
11 Jul 2024 14:11:30.000,6639.013275,244.425145,205.359641,-0.123184,6.327786,-3.689032
11 Jul 2024 14:12:00.000,6631.688195,434.084565,94.585366,-0.365117,6.315068,-3.695165
11 Jul 2024 14:12:30.000,6617.109819,623.262798,-16.304893,-0.606693,6.295710,-3.696763
11 Jul 2024 14:13:00.000,6595.292875,811.760942,-127.175058,-0.847644,6.269732,-3.693825
11 Jul 2024 14:13:30.000,6566.260073,999.380814,-237.889064,-1.087706,6.237163,-3.686354
11 Jul 2024 14:14:00.000,6530.042080,1185.925157,-348.311029,-1.326613,6.198037,-3.674358
11 Jul 2024 14:14:30.000,6486.677487,1371.197850,-458.305420,-1.564102,6.152394,-3.657852
11 Jul 2024 14:15:00.000,6436.212770,1555.004119,-567.737226,-1.799911,6.100284,-3.636856
11 Jul 2024 14:15:30.000,6378.702236,1737.150741,-676.472116,-2.033780,6.041761,-3.611395
11 Jul 2024 14:16:00.000,6314.207962,1917.446245,-784.376605,-2.265451,5.976887,-3.581501
11 Jul 2024 14:16:30.000,6242.799732,2095.701121,-891.318216,-2.494668,5.905731,-3.547210
11 Jul 2024 14:17:00.000,6164.554956,2271.728012,-997.165633,-2.721179,5.828367,-3.508562
11 Jul 2024 14:17:30.000,6079.558588,2445.341913,-1101.788866,-2.944732,5.744879,-3.465606
11 Jul 2024 14:18:00.000,5987.903044,2616.360366,-1205.059413,-3.165083,5.655353,-3.418392
11 Jul 2024 14:18:30.000,5889.688091,2784.603651,-1306.850418,-3.381986,5.559884,-3.366980
11 Jul 2024 14:19:00.000,5785.020751,2949.894974,-1407.036833,-3.595202,5.458573,-3.311431
11 Jul 2024 14:19:30.000,5674.015176,3112.060654,-1505.495580,-3.804496,5.351526,-3.251814
11 Jul 2024 14:20:00.000,5556.792519,3270.930309,-1602.105706,-4.009636,5.238857,-3.188202
11 Jul 2024 14:20:30.000,5433.480801,3426.337032,-1696.748535,-4.210396,5.120684,-3.120674
11 Jul 2024 14:21:00.000,5304.214762,3578.117566,-1789.307810,-4.406555,4.997132,-3.049313
11 Jul 2024 14:21:30.000,5169.135708,3726.112476,-1879.669842,-4.597895,4.868331,-2.974206
11 Jul 2024 14:22:00.000,5028.391351,3870.166310,-1967.723635,-4.784207,4.734417,-2.895446
11 Jul 2024 14:22:30.000,4882.135649,4010.127761,-2053.361026,-4.965284,4.595530,-2.813129
11 Jul 2024 14:23:00.000,4730.528638,4145.849822,-2136.476813,-5.140928,4.451816,-2.727356
11 Jul 2024 14:23:30.000,4573.736258,4277.189940,-2216.968882,-5.310944,4.303426,-2.638232
11 Jul 2024 14:24:00.000,4411.930174,4404.010160,-2294.738337,-5.475144,4.150516,-2.545867
11 Jul 2024 14:24:30.000,4245.287592,4526.177275,-2369.689623,-5.633347,3.993246,-2.450374
11 Jul 2024 14:25:00.000,4073.991062,4643.562968,-2441.730647,-5.785379,3.831782,-2.351869
11 Jul 2024 14:25:30.000,3898.228275,4756.043942,-2510.772895,-5.931070,3.666293,-2.250476
11 Jul 2024 14:26:00.000,3718.191849,4863.502057,-2576.731539,-6.070262,3.496954,-2.146317
11 Jul 2024 14:26:30.000,3534.079114,4965.824445,-2639.525541,-6.202799,3.323941,-2.039521
11 Jul 2024 14:27:00.000,3346.091893,5062.903630,-2699.077749,-6.328537,3.147438,-1.930219
11 Jul 2024 14:27:30.000,3154.436276,5154.637632,-2755.314987,-6.447337,2.967627,-1.818546
11 Jul 2024 14:28:00.000,2959.322396,5240.930077,-2808.168143,-6.559067,2.784699,-1.704637
11 Jul 2024 14:28:30.000,2760.964202,5321.690287,-2857.572258,-6.663604,2.598844,-1.588633
11 Jul 2024 14:29:00.000,2559.579228,5396.833385,-2903.466600,-6.760833,2.410257,-1.470676
11 Jul 2024 14:29:30.000,2355.388353,5466.280379,-2945.794749,-6.850647,2.219137,-1.350911
11 Jul 2024 14:30:00.000,2148.615558,5529.958250,-2984.504665,-6.932946,2.025683,-1.229485
11 Jul 2024 14:30:30.000,1939.487678,5587.800031,-3019.548758,-7.007638,1.830098,-1.106548
11 Jul 2024 14:31:00.000,1728.234145,5639.744878,-3050.883942,-7.074643,1.632588,-0.982250
11 Jul 2024 14:31:30.000,1515.086731,5685.738130,-3078.471686,-7.133885,1.433360,-0.856744
11 Jul 2024 14:32:00.000,1300.279291,5725.731364,-3102.278061,-7.185301,1.232622,-0.730185
11 Jul 2024 14:32:30.000,1084.047509,5759.682442,-3122.273773,-7.228833,1.030584,-0.602726
11 Jul 2024 14:33:00.000,866.628635,5787.555553,-3138.434203,-7.264433,0.827459,-0.474525
11 Jul 2024 14:33:30.000,648.261232,5809.321250,-3150.739431,-7.292062,0.623459,-0.345739
11 Jul 2024 14:34:00.000,429.184915,5824.956479,-3159.174263,-7.311690,0.418797,-0.216525
11 Jul 2024 14:34:30.000,209.640088,5834.444612,-3163.728255,-7.323293,0.213688,-0.087043
11 Jul 2024 14:35:00.000,-10.132322,5837.775457,-3164.395724,-7.326861,0.008347,0.042550
11 Jul 2024 14:35:30.000,-229.891133,5834.945279,-3161.175757,-7.322387,-0.197011,0.172093
11 Jul 2024 14:36:00.000,-449.395175,5825.956797,-3154.072214,-7.309877,-0.402170,0.301428
11 Jul 2024 14:36:30.000,-668.403556,5810.819181,-3143.093717,-7.289346,-0.606917,0.430397
11 Jul 2024 14:37:00.000,-886.675930,5789.548041,-3128.253641,-7.260815,-0.811036,0.558841
11 Jul 2024 14:37:30.000,-1103.972756,5762.165407,-3109.570096,-7.224315,-1.014315,0.686602
11 Jul 2024 14:38:00.000,-1320.055559,5728.699705,-3087.065905,-7.179887,-1.216539,0.813524
11 Jul 2024 14:38:30.000,-1534.687188,5689.185732,-3060.768580,-7.127579,-1.417497,0.939452
11 Jul 2024 14:39:00.000,-1747.632078,5643.664618,-3030.710288,-7.067448,-1.616980,1.064230
11 Jul 2024 14:39:30.000,-1958.656501,5592.183790,-2996.927818,-6.999560,-1.814777,1.187705
11 Jul 2024 14:40:00.000,-2167.528832,5534.796923,-2959.462533,-6.923988,-2.010681,1.309726
11 Jul 2024 14:40:30.000,-2374.019799,5471.563892,-2918.360326,-6.840817,-2.204487,1.430142
11 Jul 2024 14:41:00.000,-2577.902737,5402.550710,-2873.671561,-6.750136,-2.395991,1.548805
11 Jul 2024 14:41:30.000,-2778.953842,5327.829464,-2825.451009,-6.652045,-2.584991,1.665570
11 Jul 2024 14:42:00.000,-2976.952412,5247.478242,-2773.757788,-6.546652,-2.771290,1.780293
11 Jul 2024 14:42:30.000,-3171.681099,5161.581057,-2718.655287,-6.434073,-2.954690,1.892832
11 Jul 2024 14:43:00.000,-3362.926145,5070.227760,-2660.211092,-6.314431,-3.134999,2.003049
11 Jul 2024 14:43:30.000,-3550.477625,4973.513949,-2598.496906,-6.187858,-3.312026,2.110809
11 Jul 2024 14:44:00.000,-3734.129681,4871.540870,-2533.588466,-6.054493,-3.485586,2.215978
11 Jul 2024 14:44:30.000,-3913.680750,4764.415310,-2465.565445,-5.914484,-3.655495,2.318426
11 Jul 2024 14:45:00.000,-4088.933790,4652.249486,-2394.511361,-5.767984,-3.821574,2.418028
11 Jul 2024 14:45:30.000,-4259.696497,4535.160926,-2320.513469,-5.615156,-3.983648,2.514660
11 Jul 2024 14:46:00.000,-4425.781516,4413.272349,-2243.662657,-5.456167,-4.141547,2.608203
11 Jul 2024 14:46:30.000,-4587.006646,4286.711543,-2164.053328,-5.291193,-4.295103,2.698542
11 Jul 2024 14:47:00.000,-4743.195045,4155.611232,-2081.783292,-5.120415,-4.444154,2.785565
11 Jul 2024 14:47:30.000,-4894.175422,4020.108945,-1996.953640,-4.944023,-4.588542,2.869166
